activityId;workerId;date;companyName;establishmentName;numberOfRuptures;numberProductsOutStorage;numberProductsOutShelf;rateRuptures;rateOutStorage;mixSize;duration;numberOfPictures;averageRating;marker
ObjectId(5e0eb57a1d3f3c0002b69c0a);5dffe7a0c835730002398fa6;10/01/2020;CONDOR MATRIZ;Condor - Curitiba - Champagnat;15;15;17;0.25;0.25;59;31.0;27;2;1
ObjectId(5e0eb57d07702200024cf8ba);5d4f4c5918d17300029d4c85;10/01/2020;CONDOR MATRIZ;Condor - Curitiba - Ahú;32;53;33;0.54;0.9;59;156.0;3;1;1
ObjectId(5e154d003a5dec0002809327);5dae1bdcfd8abd000253b680;15/01/2020;CONDOR MATRIZ;Condor - Curitiba - Champagnat;14;37;18;0.24;0.63;59;317.0;6;2;1
ObjectId(5e154d0b10dcc600023213b5);5db72bbd2546450002800f62;15/01/2020;CONDOR MATRIZ;Condor - Curitiba - Champagnat;5;2;2;0.08;0.03;59;96.0;8;2;1
ObjectId(5dfd3f68d1c8c70002b3ad46);5ddd223b81ab6c0002619aba;21/12/2019;CONDOR MATRIZ;Condor - Curitiba - Champagnat;0;0;0;0.0;0.0;61;228.0;19;2;1
ObjectId(5dff5c249b42e90002a50f93);5dd5254933d62b000238addf;23/12/2019;CONDOR MATRIZ;Condor - Curitiba - João Bettega;2;6;10;0.03;0.1;61;220.0;13;2;1
ObjectId(5e0eb560352edb00022fb25f);5d9f89dd18bb460002151a1f;10/01/2020;CONDOR MATRIZ;Condor -  Araucária - Bairro Costeira;5;59;5;0.08;0.97;61;47.0;19;2;1
ObjectId(5e0eb5791d3f3c0002b69c05);5db72bbd2546450002800f62;10/01/2020;CONDOR MATRIZ;Condor - Curitiba - Champagnat;0;0;0;0.0;0.0;61;73.0;24;1;1
ObjectId(5dfd3fe733298b000271041e);5df0f157585efe000206b2ef;21/12/2019;CONDOR MATRIZ;Condor - Curitiba - Pinheirinho;0;0;0;0.0;0.0;55;3.0;4;1;1
ObjectId(5dfe22079c78f10002164ff7);5dba2ec821b78d000233c88e;21/12/2019;CONDOR MATRIZ;Condor - Curitiba - Champagnat;0;0;0;0.0;0.0;55;38.0;6;2;1
ObjectId(5dff5b5c5ce63700025a124c);5d1b4c5886c7bb0002d46563;23/12/2019;CONDOR MATRIZ;Condor - Curitiba - Champagnat;0;0;0;0.0;0.0;55;39.0;14;2;1
ObjectId(5dff5bfe9b42e90002a50f73);5cc77920e3cc6f003875753a;23/12/2019;CONDOR MATRIZ;Condor - Curitiba - João Bettega;0;0;0;0.0;0.0;55;51.0;8;2;1
ObjectId(5e09e11df54aec0002100097);5dbcd300677cf500027903a3;06/01/2020;CONDOR MATRIZ;Condor - Joinville - América;0;0;0;0.0;0.0;55;30.0;8;1;1
ObjectId(5e154d0dd156240002266a06);5db72bbd2546450002800f62;15/01/2020;CONDOR MATRIZ;Condor - Curitiba - Champagnat;0;5;0;0.0;0.09;55;36.0;20;2;1
ObjectId(5e14960ed73a800002dc24ac);5df42838b164a5000205f26b;13/01/2020;YINS BRASIL;Condor -  Maringá  - Av. Paranà;1;5;3;0.1;0.5;10;24.0;4;2;1
ObjectId(5e1e1bdadab5c90002caa14b);5e0d24ce283cdf00027c2c5d;20/01/2020;YINS BRASIL;Condor - Curitiba - São Braz;1;0;0;0.1;0.0;10;18.0;4;2;1
ObjectId(5e0e15f18b16030002d07051);5dd07e89596a5300027525f6;08/01/2020;STIVAL ALIMENTOS INDUSTRIA E COMERCIO S/A;Maxxi - Curitiba - Fazendinha;2;2;3;0.12;0.12;17;69.0;19;2;1
ObjectId(5e12a9fb99173d000298fc9f);5dcd1e4497f3a60002d3bcff;13/01/2020;STIVAL ALIMENTOS INDUSTRIA E COMERCIO S/A;Max Atacadista - Pinhais - Centro;0;0;0;0.0;0.0;35;;22;2;1
ObjectId(5e26705f12f10e0002023649);5e0775a174d8df0002d039c3;28/01/2020;VITALIN SEM GLUTEN;Super Muffato - Cascavel - Comercial;7;16;7;0.3;0.7;23;29.0;10;1;1
ObjectId(5e29e6d879863c0002517fd9);5df0f157585efe000206b2ef;24/01/2020;COCA-COLA FEMSA;Condor - Curitiba - Água Verde;0;0;0;0.0;0.0;118;24.0;13;1;1
ObjectId(5e2b1caa04f43b0002f9b2e1);5e110e1fe8ee8300022d3157;27/01/2020;COCA-COLA FEMSA;Condor - Curitiba - Novo Mundo;0;0;0;0.0;0.0;118;323.0;18;1;1
ObjectId(5e251ed79945c60002dc50fa);5e0dd7e74248b10002c6747a;27/01/2020;SEU DIVINO;Super Muffato - Foz do Iguaçu - Shopping Cataratas;9;10;0;0.82;0.91;11;36.0;4;2;1
ObjectId(5e2211bdbdb1560002439ec1);5d16487bb67b2200027fd0b0;23/01/2020;NOVA ALIANÇA;Super Muffato - Curitiba - Hauer;8;8;8;0.73;0.73;11;11.0;2;2;1
ObjectId(5e2211c55d35420002071ca4);5dfa6d413add2d00027d7ecd;23/01/2020;NOVA ALIANÇA;Super Muffato - Ponta Grossa - Uvaranas;0;11;0;0.0;1.0;11;12.0;2;2;1
ObjectId(5e22125af422b90002083576);5d43407a2fabe70002091889;20/01/2020;NOVA ALIANÇA;Super Muffato - Ibiporã - Centro;2;2;2;0.18;0.18;11;14.0;2;2;1
ObjectId(5e22125bf422b9000208357b);5d43407a2fabe70002091889;22/01/2020;NOVA ALIANÇA;Super Muffato - Ibiporã - Centro;1;9;1;0.09;0.82;11;34.0;4;2;1
ObjectId(5e227bd60bbe7f000234f2b4);5d16487bb67b2200027fd0b0;25/01/2020;NOVA ALIANÇA;Super Muffato - Curitiba - Hauer;6;9;6;0.55;0.82;11;43.0;6;1;1
ObjectId(5e227bd4d8584b0002649c64);5e08897d67dd340002955390;25/01/2020;NOVA ALIANÇA;Max Atacadista - Curitiba - Linha Verde;0;4;2;0.0;0.4;10;63.0;6;2;1
ObjectId(5e2bb65e05d57e0002bab4e3);5e069df374d8df0002cff269;01/02/2020;CHÁCARA CAVALLI;Verde Mais - Hauer;0;0;0;0.0;0.0;40;18.0;6;1;1
ObjectId(5e288e06132ace00025ec57e);5dae08630e019c0002c520c6;23/01/2020;STIVAL ALIMENTOS INDUSTRIA E COMERCIO S/A;Big - Curitiba - Arthur Bernardes;6;37;6;0.15;0.93;40;63.0;28;2;1
ObjectId(5cf95285cbefae00021f2645);5cb4c40b8b6d0300388f42bc;07/06/2019;ALFAJORES FLORIPPA;Condor -  Araucária - Bairro Costeira;0;0;0;0.0;0.0;2;;2;1;1
ObjectId(5d13739381672d0002b3fe25);5cf7ecd0530e8a000254d579;28/06/2019;COCA-COLA FEMSA;Triunfo Supermercados - Curitiba - Centro;0;0;0;0.0;0.0;115;;18;2;1
ObjectId(5d1215bc4a4dff0002799c00);5cc79debe3cc6f0038758ae8;27/06/2019;LIZER DISTRIBUIDORA;Druziki Supermercados - Filial;0;0;0;0.0;0.0;25;;6;2;1
ObjectId(5de95aafc675e2000250da3a);5dc8bc4b1d748d00029a51cb;06/12/2019;COCA-COLA FEMSA;Condor - Curitiba - Boa Vista;0;0;0;0.0;0.0;314;;20;1;1
ObjectId(5dafc5e683f6240002e8f704);5cc77920e3cc6f003875753a;30/10/2019;P&G;Max Contemporânea Atacarejo - Araucária;0;0;0;0.0;0.0;54;;0;1;1
ObjectId(5ddf3f70490368000243fbd5);5d1a7dc30efc3e0002a1ef59;05/12/2019;LIZER DISTRIBUIDORA;Supermercado Fuchspan;0;0;0;0.0;0.0;18;;3;2;1
ObjectId(5dadf68cb03f3200020537fd);5d5fbce49e62520002c27190;26/10/2019;P&G;Max Atacadista - Curitiba - Bairro Alto;0;0;0;0.0;0.0;57;;0;1;1
ObjectId(5dd6d488b975050002aae5f7);5dd5254933d62b000238addf;25/11/2019;COCA-COLA FEMSA;Condor - Curitiba - Santa Felicidade;0;0;0;0.0;0.0;174;;16;1;1
ObjectId(5de957ec8e6bd1000246c3ec);5dc8bc4b1d748d00029a51cb;06/12/2019;COCA-COLA FEMSA;Condor - Curitiba - Boa Vista;0;0;0;0.0;0.0;174;;46;2;1
ObjectId(5e0f9d8bcdc884000274e6ef);5ddc5f0563d849000252747e;06/01/2020;COCA-COLA FEMSA;Condor - Curitiba - Campo Comprido;0;0;0;0.0;0.0;174;;41;2;1
ObjectId(5da5c4ada3e4650002d204dd);5ce92798b9a0660034752df0;16/10/2019;P&G;Mercadorama - Curitiba - Batel;0;0;0;0.0;0.0;40;;0;1;1
ObjectId(5da5c4f7a3e4650002d204fb);5d5592f1908c800002a39c3f;16/10/2019;P&G;Mercadorama - Curitiba - XV de Novembro;0;0;0;0.0;0.0;28;;0;1;1
ObjectId(5de090daa3665c0002140515);5cbf7e97c988da0039803bfb;06/12/2019;MR. CRUMS;Big - Curitiba - Portão;0;0;0;0.0;0.0;21;;6;1;1
ObjectId(5dd2068474a47b0002be8671);5da5e33893e199000227b206;20/11/2019;RBR;Big - Curitiba - Av. Paraná;0;0;0;0.0;0.0;15;;0;1;1
ObjectId(5dfd201c33298b000270f140);5d1a41a00c2bf400022ff486;20/12/2019;MOINHO DO NORDESTE;Condor - Curitiba - Nilo Peçanha;3;3;3;1.0;1.0;3;;6;2;1
ObjectId(5e02108b153a17000239fd1c);5dc1e88767625a0002d06324;24/12/2019;MOINHO DO NORDESTE;Condor - Ponta Grossa - Nova Rússia;0;0;0;0.0;0.0;3;;6;2;1
ObjectId(5e068d998b14f60002f6b7e8);5cdb523eb3429500346a8bcc;27/12/2019;MOINHO DO NORDESTE;Condor - Curitiba - Água Verde;0;0;0;0.0;0.0;3;;6;1;1
ObjectId(5e0a44c75a27880002d25e5b);5dc1e88767625a0002d06324;30/12/2019;MOINHO DO NORDESTE;Condor - Ponta Grossa - Jd. Carvalho;0;1;0;0.0;0.33;3;;6;1;1
ObjectId(5e0a57a8b3425f00021f300d);5deee97958109800027a8196;30/12/2019;MOINHO DO NORDESTE;Condor - Pinhais - Av. Iraí;1;3;1;0.33;1.0;3;;6;2;1
ObjectId(5e205e5aa5c1f6000223b0b9);5d2b478afee3f400023e27af;16/01/2020;MOINHO DO NORDESTE;Condor -  Paranaguá - Centro;0;0;0;0.0;0.0;3;;6;1;1
ObjectId(5e207c94aa19a100025d6e59);5df52cea512e9100022dcd7b;16/01/2020;MOINHO DO NORDESTE;Condor - Curitiba - Pinheirinho;0;1;0;0.0;0.33;3;;6;2;1
ObjectId(5e21c5f1fd065b000204ea63);5e0883c967dd340002954f11;17/01/2020;MOINHO DO NORDESTE;Condor - Curitiba - Santa Quitéria;0;1;0;0.0;0.33;3;;6;2;1
ObjectId(5e25c0f61586840002f87174);5d2b478afee3f400023e27af;20/01/2020;MOINHO DO NORDESTE;Condor -  Paranaguá - Centro;0;0;0;0.0;0.0;3;;6;1;1
ObjectId(5e25cda93c4fe200025c56e5);5d1574b198473f0002f113bc;20/01/2020;MOINHO DO NORDESTE;Condor -  Araucária - Bairro Costeira;0;0;0;0.0;0.0;3;;6;2;1
ObjectId(5e25dac4821e41000266cf5f);5d1574b198473f0002f113bc;20/01/2020;MOINHO DO NORDESTE;Condor - Araucária - BR;0;0;1;0.0;0.0;3;;6;2;1
ObjectId(5e2691bb2437eb00021b9c1a);5cc764c5e3cc6f00387529f3;13/01/2020;MOINHO DO NORDESTE;Condor - Curitiba - Boa Vista;0;3;0;0.0;1.0;3;;6;2;1
ObjectId(5e30cefd01db8800025198a0);5dd2a665849da70002026762;28/01/2020;MOINHO DO NORDESTE;Condor - Curitiba - João Bettega;0;2;0;0.0;0.67;3;;6;2;1
ObjectId(5e32dbcb4336ab00024d5200);5d1d3f4a382ec300021c0d56;30/01/2020;MOINHO DO NORDESTE;Condor - Pinhais - Av. Iraí;0;2;0;0.0;0.67;3;;6;2;1
ObjectId(5e34575c4106940002c758aa);5d2b478afee3f400023e27af;31/01/2020;MOINHO DO NORDESTE;Condor -  Paranaguá - Raia;0;0;0;0.0;0.0;3;;6;2;1
ObjectId(5ddf3f79db18ea0002a6e80d);5dd17903596a5300027581a7;05/12/2019;LOHN BIER;TodoDia - Araucária;0;0;0;0.0;0.0;12;;8;2;1
ObjectId(5df4f5380bfc400002f1312d);5dc2cb035d818b000215db02;14/12/2019;LOHN BIER;Mercadorama - Curitiba - Batel;0;3;0;0.0;0.25;12;;24;2;1
ObjectId(5df551823643c40002e6da63);5d434aef4cb39500023ccdfc;14/12/2019;LOHN BIER;Big - Curitiba - Av. Paraná;0;12;0;0.0;1.0;12;;24;2;1
ObjectId(5df551ec4f5bd80002807b63);5dd47cc133d62b0002387d3b;14/12/2019;LOHN BIER;Mercadorama - Curitiba - XV de Novembro;7;12;7;0.58;1.0;12;;24;2;1
ObjectId(5dfad25e01b9640002c16fd3);5db75e9d97eeab0002d66065;18/12/2019;LOHN BIER;Big - Curitiba - Torres;8;12;8;0.67;1.0;12;;24;2;1
ObjectId(5de1741ceffe350002186555);5d55d5b2bb4e0f0002312e00;03/12/2019;MOINHO DO NORDESTE;Condor - Araucária - BR;0;0;0;0.0;0.0;3;;6;1;1
ObjectId(5de17439effe35000218657e);5d55d5b2bb4e0f0002312e00;03/12/2019;MOINHO DO NORDESTE;Condor - Curitiba - Wenceslau Braz;0;0;0;0.0;0.0;3;;4;2;1
ObjectId(5de1743deffe35000218658d);5dcf3afbf177d600020c779c;03/12/2019;MOINHO DO NORDESTE;Condor - Curitiba - Campo Comprido;0;0;0;0.0;0.0;3;;8;2;1
ObjectId(5de1748aeffe350002186646);5de3d6c048d3f900024ea7e3;06/12/2019;MOINHO DO NORDESTE;Condor - Curitiba - Brasília;0;0;0;0.0;0.0;3;;8;2;1
ObjectId(5de17519effe350002186852);5d5fbce49e62520002c27190;04/12/2019;MOINHO DO NORDESTE;Condor - Pinhais - Av. Jacob Macanhan;0;0;0;0.0;0.0;3;;6;2;1
ObjectId(5de5d6ea2123e00002040746);5de80b7e97e4240002df9ea4;10/12/2019;MOINHO DO NORDESTE;Condor - Ponta Grossa - Oficinas;0;0;0;0.0;0.0;3;;4;2;1
ObjectId(5e20d17306374b0002955bd9);5e1358ad5e8047000201a429;16/01/2020;MOINHO DO NORDESTE;Condor -  Campo Mourão;0;0;0;0.0;0.0;3;;6;2;1
ObjectId(5e2ef86d48ea5c000228b713);5db1e96e6bfb460002e97388;27/01/2020;MOINHO DO NORDESTE;Condor - Joinville - América;0;0;0;0.0;0.0;3;;6;2;1
ObjectId(5df030b1435a7a0002838146);5da9244397fc8600020d7556;10/12/2019;NOVILHO NOBRE (CÂMARA FRIA);Big - Curitiba - Boa Vista;0;0;0;0.0;0.0;3;;6;2;1
ObjectId(5df96b3444aa60000270cd92);5dc2cb035d818b000215db02;17/12/2019;NOVILHO NOBRE (CÂMARA FRIA);Mercadorama - Curitiba - Comendador Araújo;0;3;0;0.0;1.0;3;;6;2;1
ObjectId(5e14b71eee490600028bfb41);5cf955a7a5a53e0002640d8b;07/01/2020;NOVILHO NOBRE (CÂMARA FRIA);Walmart - Curitiba - Juvevê;0;0;0;0.0;0.0;3;;6;2;1
ObjectId(5e188b5fb57924000276aaac);5dc7fe2a14a47c0002ed1745;10/01/2020;NOVILHO NOBRE (CÂMARA FRIA);Big - Curitiba - Santa Felicidade;2;3;2;0.67;1.0;3;;6;2;1
ObjectId(5e18fd28596e60000259113d);5dae1bdcfd8abd000253b680;10/01/2020;NOVILHO NOBRE (CÂMARA FRIA);Walmart - Curitiba - Juvevê;1;3;1;0.33;1.0;3;;6;2;1
ObjectId(5e25fd136992fc0002b5131c);5d55d5b2bb4e0f0002312e00;20/01/2020;NOVILHO NOBRE (CÂMARA FRIA);Walmart - Curitiba - Juvevê;1;3;1;0.33;1.0;3;;6;1;1
ObjectId(5de01cfd97b5a400022cb559);5dbb6b642fa4290002c44030;03/12/2019;DOM ELISEO;Condor - São José dos Pinhais - Centro;0;0;0;0.0;0.0;7;;8;2;1
ObjectId(5de01dbef47dcd00023fbbd0);5d1a7dc30efc3e0002a1ef59;03/12/2019;DOM ELISEO;Condor - Curitiba - Marechal;0;0;0;0.0;0.0;7;;2;1;1
ObjectId(5de090d8f47dcd00023fdde3);5d0c153429889a000276ed1e;06/12/2019;DOM ELISEO;Condor - Ponta Grossa - Nova Rússia;0;0;0;0.0;0.0;7;;2;1;1
ObjectId(5de090d9f47dcd00023fdde8);5d9490d3e200bb0002073e01;06/12/2019;DOM ELISEO;Condor - Ponta Grossa - Jd. Carvalho;0;0;0;0.0;0.0;7;;6;2;1
ObjectId(5de090da7b6ee90002950169);5d9490d3e200bb0002073e01;06/12/2019;DOM ELISEO;Condor - Ponta Grossa - Uvaranas;0;0;0;0.0;0.0;7;;4;1;1
ObjectId(5de090dc8aea3100024fd458);5d5fbce49e62520002c27190;06/12/2019;DOM ELISEO;Condor - Pinhais - Av. Jacob Macanhan;0;0;0;0.0;0.0;7;;4;2;1
ObjectId(5de090ee0d21de0002dcace2);5dc382a64677b5000257dc35;06/12/2019;DOM ELISEO;Condor - Fazenda Rio Grande;0;0;0;0.0;0.0;7;;6;1;1
ObjectId(5de090f2cd78bb00026efd53);5d0983ec6045c10002f8d5f6;06/12/2019;DOM ELISEO;Condor - Campo Largo - Centro;0;0;0;0.0;0.0;7;;2;2;1
ObjectId(5de090f47b6ee900029501b4);5d9f89dd18bb460002151a1f;06/12/2019;DOM ELISEO;Condor -  Araucária - Bairro Costeira;0;0;0;0.0;0.0;7;;4;1;1
ObjectId(5de090f8cd78bb00026efd5d);5d1a7dc30efc3e0002a1ef59;06/12/2019;DOM ELISEO;Condor - Curitiba - Marechal;0;0;0;0.0;0.0;7;;4;1;1
ObjectId(5de090fa02426b0002acda0c);5d7d3fca6049be00028026a5;06/12/2019;DOM ELISEO;Condor - Curitiba - Sítio Cercado;0;0;0;0.0;0.0;7;;8;2;1
ObjectId(5de0910102426b0002acda14);5d50ce4418d17300029d9b7e;06/12/2019;DOM ELISEO;Condor - Curitiba - Champagnat;0;0;0;0.0;0.0;7;;9;1;1
ObjectId(5de0910430b70600026be203);5cdb523eb3429500346a8bcc;06/12/2019;DOM ELISEO;Condor - Curitiba - Água Verde;0;0;0;0.0;0.0;7;;4;1;1
ObjectId(5de5d6f498464e00020df08c);5d4752559842d60002d9641d;10/12/2019;DOM ELISEO;Condor - Curitiba - Ahú;0;0;0;0.0;0.0;7;;0;1;1
ObjectId(5dfbaa399499670002d837e3);5dc1e88767625a0002d06324;19/12/2019;DOM ELISEO;Condor - Ponta Grossa - Jd. Carvalho;2;7;2;0.29;1.0;7;;14;2;1
ObjectId(5dfbafd56156e40002bca55c);5d1652d3e141580002708d43;19/12/2019;DOM ELISEO;Condor - Campo Largo - Centro;4;6;4;0.57;0.86;7;;14;2;1
ObjectId(5dfbc0d7838fae000253d379);5d1652d3e141580002708d43;19/12/2019;DOM ELISEO;Condor -  Campo Largo - Loteamento São José;5;6;5;0.71;0.86;7;;14;2;1
ObjectId(5dfc04c6714b8700023d73b1);5d1b8973b204600002a2b3c0;19/12/2019;DOM ELISEO;Condor - Curitiba - Santa Quitéria;2;3;2;0.29;0.43;7;;14;1;1
ObjectId(5e00a3c35ce63700025a813c);5de83e76a54c920002ca88d2;23/12/2019;DOM ELISEO;Condor - Curitiba - Boa Vista;0;3;0;0.0;0.43;7;;14;1;1
ObjectId(5e010c41c93d5800027ada21);5d94b47d7574da0002e493d5;23/12/2019;DOM ELISEO;Condor - Curitiba - Nilo Peçanha;4;5;5;0.57;0.71;7;;14;2;1
ObjectId(5e011fd811da090002490a31);5dae645a554d5300020e450d;23/12/2019;DOM ELISEO;Condor - Curitiba - Marechal;2;6;2;0.29;0.86;7;;14;2;1
ObjectId(5e012e0a97ad4a00028b069e);5dc1e88767625a0002d06324;23/12/2019;DOM ELISEO;Condor - Ponta Grossa - Jd. Carvalho;2;6;2;0.29;0.86;7;;14;2;1
ObjectId(5e01300bcce1f10002883b7f);5d94b47d7574da0002e493d5;23/12/2019;DOM ELISEO;Condor - Fazenda Rio Grande;2;7;2;0.29;1.0;7;;14;2;1
ObjectId(5e0139f24ab8cf00023cdcdf);5d533d9b82b97900027d9c93;23/12/2019;DOM ELISEO;Condor -  Maringá  - Av. Paranà;0;5;0;0.0;0.71;7;;14;2;1
ObjectId(5e04b3b293ff820002e89757);5de83e76a54c920002ca88d2;26/12/2019;DOM ELISEO;Condor - Curitiba - Santa Cândida;0;7;0;0.0;1.0;7;;14;2;1
ObjectId(5e04cba7d7b0c2000258ef5a);5d16487bb67b2200027fd0b0;26/12/2019;DOM ELISEO;Condor - Curitiba - Marechal;2;7;2;0.29;1.0;7;;14;2;1
ObjectId(5e04e9e24490e600021a74d0);5cf6c994a68a4d0002e06fdf;26/12/2019;DOM ELISEO;Condor - Curitiba - Champagnat;2;2;2;0.29;0.29;7;;14;2;1
ObjectId(5e04f24e7de7870002637885);5d1fa4239445ca0002ad77d8;26/12/2019;DOM ELISEO;Condor - Curitiba - Torres;3;6;3;0.43;0.86;7;;14;2;1
ObjectId(5e0517a16e5c7f0002b3d390);5da71b107fb7170002ad6e33;26/12/2019;DOM ELISEO;Condor - Campo Largo - Centro;0;4;0;0.0;0.57;7;;14;2;1
ObjectId(5e063423cf816000029a9dfb);5cf6c994a68a4d0002e06fdf;27/12/2019;DOM ELISEO;Condor - Curitiba - Santa Felicidade;6;6;6;0.86;0.86;7;;14;1;1
ObjectId(5e09e91318ea650002cba0ec);5cf6c994a68a4d0002e06fdf;30/12/2019;DOM ELISEO;Condor - Curitiba - Santa Felicidade;6;6;6;0.86;0.86;7;;14;1;1
ObjectId(5e0a12e516a0fa00029b7be8);5cbf7e97c988da0039803bfb;30/12/2019;DOM ELISEO;Condor - Curitiba - Ahú;3;3;3;0.43;0.43;7;;14;2;1
ObjectId(5e0a53450b342d0002126bbe);5dd55e22d49b8e0002893a62;30/12/2019;DOM ELISEO;Condor - Ponta Grossa - Centro;5;6;5;0.71;0.86;7;;14;2;1
ObjectId(5e134e30082b3600029fe165);5def565134b96c0002a2071d;06/01/2020;DOM ELISEO;Condor - Ponta Grossa - Centro;4;5;4;0.57;0.71;7;;14;1;1
ObjectId(5e13715ac26826000264a434);5cbf7e97c988da0039803bfb;06/01/2020;DOM ELISEO;Condor - Curitiba - Champagnat;3;3;3;0.43;0.43;7;;14;2;1
ObjectId(5e137f57c26826000264afc1);5cbf7e97c988da0039803bfb;06/01/2020;DOM ELISEO;Condor - Curitiba - Água Verde;2;3;2;0.29;0.43;7;;14;2;1
ObjectId(5e138017c26826000264b010);5df929b0739f8a00029be468;06/01/2020;DOM ELISEO;Condor - Ponta Grossa - Uvaranas;1;1;2;0.14;0.14;7;;14;2;1
ObjectId(5e13c256baa1fa0002535a82);5dc9bfcce3cf360002bf378b;06/01/2020;DOM ELISEO;Condor - Curitiba - Cajuru;1;3;1;0.14;0.43;7;;14;2;1
ObjectId(5e1735fe09a3410002e1c8d0);5df929b0739f8a00029be468;09/01/2020;DOM ELISEO;Condor - Ponta Grossa - Nova Rússia;0;1;1;0.0;0.14;7;;14;2;1
ObjectId(5e17387c25d1ee000295c9b5);5d94b47d7574da0002e493d5;09/01/2020;DOM ELISEO;Condor - Curitiba - Champagnat;2;2;4;0.29;0.29;7;;14;2;1
ObjectId(5e17554bd0d69100023d9d5f);5df929b0739f8a00029be468;09/01/2020;DOM ELISEO;Condor - Ponta Grossa - Centro;1;1;1;0.14;0.14;7;;14;2;1
ObjectId(5e179e51c496790002186c47);5de93585fbdfee0002c7bb24;09/01/2020;DOM ELISEO;Condor - Curitiba - Santa Cândida;0;6;0;0.0;0.86;7;;14;2;1
ObjectId(5e17a72c71cec50002c2bb01);5d83cd00e813380002cc47f7;09/01/2020;DOM ELISEO;Condor -  Londrina;1;1;2;0.14;0.14;7;;14;2;1
ObjectId(5e18e645ccfc3f00028221ce);5db72bbd2546450002800f62;10/01/2020;DOM ELISEO;Condor - Curitiba - Santa Felicidade;0;7;0;0.0;1.0;7;;14;2;1
ObjectId(5e1c8144faafd70002393213);5d1652d3e141580002708d43;13/01/2020;DOM ELISEO;Condor - Curitiba - Santa Felicidade;4;6;4;0.57;0.86;7;;14;2;1
ObjectId(5e1c8ae9faafd70002393ac7);5de71d91c46ae70002e5e4eb;13/01/2020;DOM ELISEO;Condor - São José dos Pinhais - Centro;2;6;2;0.29;0.86;7;;14;2;1
ObjectId(5e1ca59934e63400021c486d);5de71d91c46ae70002e5e4eb;13/01/2020;DOM ELISEO;Condor - São José dos Pinhais - Rua Joinville;2;4;2;0.29;0.57;7;;14;2;1
ObjectId(5e1ca82d60964b00028167ab);5dbf4c6abdda6a0002b68276;13/01/2020;DOM ELISEO;Condor - Curitiba - Cristo Rei;5;5;5;0.71;0.71;7;;14;2;1
ObjectId(5e1dbd91a24eb0000216d3db);5df6b310cb2a980002b788d3;13/01/2020;DOM ELISEO;Condor - Curitiba - Cajuru;2;3;2;0.29;0.43;7;;14;2;1
ObjectId(5e2052bb55931200020de9a1);5df6b310cb2a980002b788d3;16/01/2020;DOM ELISEO;Condor - Colombo - Maracanã;3;6;3;0.43;0.86;7;;14;2;1
ObjectId(5e20947a5d28af00024f44fc);5de3d6c048d3f900024ea7e3;16/01/2020;DOM ELISEO;Condor - Curitiba - Santa Quitéria;1;5;1;0.14;0.71;7;;14;2;1
ObjectId(5e20c6bd06374b00029554a8);5dc1e88767625a0002d06324;16/01/2020;DOM ELISEO;Condor - Ponta Grossa - Jd. Carvalho;1;5;1;0.14;0.71;7;;14;1;1
ObjectId(5e20cbfcabc1f60002772925);5dffe7a0c835730002398fa6;16/01/2020;DOM ELISEO;Condor - Curitiba - São Braz;1;5;1;0.14;0.71;7;;14;1;1
ObjectId(5e20dadc6233b30002abf9bf);5dea5a8b495b9d000273b486;16/01/2020;DOM ELISEO;Condor - Curitiba - Nilo Peçanha;1;2;1;0.14;0.29;7;;14;1;1
ObjectId(5e20dafc06374b000295609f);5dea5a8b495b9d000273b486;16/01/2020;DOM ELISEO;Condor - Curitiba - Santa Cândida;1;1;1;0.14;0.14;7;;14;1;1
ObjectId(5e20e0e406374b0002956337);5de3d6c048d3f900024ea7e3;16/01/2020;DOM ELISEO;Condor - Curitiba - Água Verde;1;4;1;0.14;0.57;7;;14;2;1
ObjectId(5e20ee62c78b65000261c466);5d1574b198473f0002f113bc;16/01/2020;DOM ELISEO;Condor - Araucária - BR;3;6;4;0.43;0.86;7;;14;2;1
ObjectId(5e2198bb8c256f00024166ec);5ce9c746b9a0660034769abd;16/01/2020;DOM ELISEO;Condor - Curitiba - Torres;1;3;1;0.14;0.43;7;;14;1;1
ObjectId(5e25bdde75e5340002efb495);5de71d91c46ae70002e5e4eb;20/01/2020;DOM ELISEO;Condor - São José dos Pinhais - Centro;3;6;3;0.43;0.86;7;;14;1;1
ObjectId(5e25c0f61586840002f87178);5d2b478afee3f400023e27af;20/01/2020;DOM ELISEO;Condor -  Paranaguá - Centro;4;4;4;0.57;0.57;7;;14;1;1
ObjectId(5e25d70f708ad2000290d7c9);5ce897b9b9a066003474ac32;20/01/2020;DOM ELISEO;Condor -  Paranaguá - Raia;2;6;2;0.29;0.86;7;;14;1;1
ObjectId(5e26122af5ba330002c1b7f6);5d94b47d7574da0002e493d5;20/01/2020;DOM ELISEO;Condor - Curitiba - Champagnat;1;1;3;0.14;0.14;7;;14;2;1
ObjectId(5e261d6f603de60002d99629);5dfc41c60c86380002cc5e8b;20/01/2020;DOM ELISEO;Condor - Curitiba - Boa Vista;1;5;1;0.14;0.71;7;;14;1;1
ObjectId(5e29f8375d2fa800028e2c3c);5de6a61a0fff460002c0493f;23/01/2020;DOM ELISEO;Condor - Curitiba - Cristo Rei;2;7;2;0.29;1.0;7;;14;2;1
